,idade,profissao,estado_civil,educacao,inadimplente,emprestimo_moradia,emprestimo_pessoal,meio_contato,mes,dia_da_semana,duracao,qtd_contatos_campanha,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,numero_empregados,resultado
1204,40,2,1,6,,1,1,2,1,4,405,1,999,0,1,93.994,-36.4,5191,1
1205,35,,1,3,1,2,2,2,1,4,20,1,999,0,1,93.994,-36.4,5191,1
1206,46,2,1,5,,1,1,2,1,4,202,1,999,0,1,93.994,-36.4,5191,1
1207,35,,1,3,1,2,1,2,1,4,235,1,999,0,1,93.994,-36.4,5191,1
1208,32,5,2,1,1,1,1,2,1,4,75,1,999,0,1,93.994,-36.4,5191,1
1209,34,1,1,1,,1,1,2,1,4,134,1,999,0,1,93.994,-36.4,5191,1
1210,35,2,1,3,1,2,1,2,1,4,255,1,999,0,1,93.994,-36.4,5191,1
1211,28,1,2,4,1,1,1,2,1,4,462,1,999,0,1,93.994,-36.4,5191,1
1212,30,4,1,2,,1,1,2,1,4,80,1,999,0,1,93.994,-36.4,5191,1
1213,48,10,1,5,1,2,2,2,1,4,56,1,999,0,1,93.994,-36.4,5191,1
1214,53,2,1,4,1,2,2,2,1,4,418,1,999,0,1,93.994,-36.4,5191,1
1215,31,5,1,1,1,2,2,2,1,4,139,2,999,0,1,93.994,-36.4,5191,1
1216,59,6,1,,1,2,1,2,1,4,96,2,999,0,1,93.994,-36.4,5191,1
1217,51,10,1,2,1,2,1,2,1,4,39,1,999,0,1,93.994,-36.4,5191,1
1218,47,4,1,2,,2,1,2,1,4,231,2,999,0,1,93.994,-36.4,5191,1
1219,40,3,1,1,,1,1,2,1,4,66,2,999,0,1,93.994,-36.4,5191,1
1220,42,7,2,1,1,2,1,2,1,4,204,1,999,0,1,93.994,-36.4,5191,1
1221,30,9,1,2,,1,1,2,1,4,159,1,999,0,1,93.994,-36.4,5191,1
1222,40,2,1,3,1,1,1,2,1,4,129,2,999,0,1,93.994,-36.4,5191,1
1223,30,9,1,2,,1,1,2,1,4,200,1,999,0,1,93.994,-36.4,5191,1
1224,50,7,1,3,1,2,1,2,1,4,187,3,999,0,1,93.994,-36.4,5191,1
1225,36,2,1,6,,1,1,2,1,4,166,1,999,0,1,93.994,-36.4,5191,1
1226,29,10,2,1,1,1,1,2,1,4,144,1,999,0,1,93.994,-36.4,5191,1
1227,43,2,1,3,1,1,1,2,1,4,323,1,999,0,1,93.994,-36.4,5191,1
1228,35,4,1,2,1,1,1,2,1,4,194,1,999,0,1,93.994,-36.4,5191,1
1229,35,,2,5,,1,1,2,1,4,82,1,999,0,1,93.994,-36.4,5191,1
1230,48,2,3,5,1,1,1,2,1,4,521,7,999,0,1,93.994,-36.4,5191,1
1231,49,3,1,4,1,1,1,2,1,4,269,1,999,0,1,93.994,-36.4,5191,1
1232,44,2,1,6,,1,2,2,1,4,285,1,999,0,1,93.994,-36.4,5191,1
1233,32,2,1,4,1,1,1,2,1,4,1119,1,999,0,1,93.994,-36.4,5191,2
1234,55,1,1,2,1,1,1,2,1,4,294,1,999,0,1,93.994,-36.4,5191,1
1235,41,1,1,5,,1,2,2,1,4,106,1,999,0,1,93.994,-36.4,5191,1
1236,27,11,2,2,,1,1,2,1,4,158,1,999,0,1,93.994,-36.4,5191,1
1237,41,2,1,3,1,2,1,2,1,4,152,1,999,0,1,93.994,-36.4,5191,1
1238,36,2,1,6,,2,1,2,1,4,12,2,999,0,1,93.994,-36.4,5191,1
1239,45,4,1,3,1,1,1,2,1,4,187,1,999,0,1,93.994,-36.4,5191,1
1240,36,2,1,2,1,1,1,2,1,4,268,1,999,0,1,93.994,-36.4,5191,1
1241,54,3,1,3,1,1,1,2,1,4,193,1,999,0,1,93.994,-36.4,5191,1
1242,48,1,1,2,,1,2,2,1,4,95,1,999,0,1,93.994,-36.4,5191,1
1243,32,2,1,6,,1,1,2,1,4,60,1,999,0,1,93.994,-36.4,5191,1
1244,33,5,1,1,1,1,2,2,1,4,206,1,999,0,1,93.994,-36.4,5191,1
1245,43,2,1,5,,1,1,2,1,4,155,1,999,0,1,93.994,-36.4,5191,1
1246,44,3,2,2,1,1,1,2,1,4,216,1,999,0,1,93.994,-36.4,5191,1
1247,50,3,1,4,1,1,1,2,1,4,103,3,999,0,1,93.994,-36.4,5191,1
1248,32,11,2,1,1,1,1,2,1,4,107,1,999,0,1,93.994,-36.4,5191,1
1249,43,2,1,5,,2,1,2,1,4,219,1,999,0,1,93.994,-36.4,5191,1
1250,32,11,2,1,1,2,1,2,1,4,147,1,999,0,1,93.994,-36.4,5191,1
1251,43,2,1,5,,1,1,2,1,4,190,1,999,0,1,93.994,-36.4,5191,1
1252,40,1,3,4,1,2,1,2,1,4,339,2,999,0,1,93.994,-36.4,5191,1
1253,24,4,2,2,1,2,2,2,1,4,198,1,999,0,1,93.994,-36.4,5191,1
1254,32,3,1,1,1,1,2,2,1,4,141,1,999,0,1,93.994,-36.4,5191,1
1255,43,2,1,5,,2,2,2,1,4,255,1,999,0,1,93.994,-36.4,5191,1
1256,43,3,2,1,1,2,1,2,1,4,1120,2,999,0,1,93.994,-36.4,5191,2
1257,35,1,1,1,1,2,2,2,1,4,369,1,999,0,1,93.994,-36.4,5191,1
1258,33,1,2,2,,2,1,2,1,4,226,1,999,0,1,93.994,-36.4,5191,1
1259,43,2,1,5,,2,1,2,1,4,215,1,999,0,1,93.994,-36.4,5191,1
1260,48,3,1,4,,2,1,2,1,4,306,1,999,0,1,93.994,-36.4,5191,1
1261,52,9,1,5,1,1,1,2,1,4,249,1,999,0,1,93.994,-36.4,5191,1
1262,49,2,1,5,,2,1,2,1,4,143,1,999,0,1,93.994,-36.4,5191,1
1263,30,1,1,2,1,2,2,2,1,4,162,1,999,0,1,93.994,-36.4,5191,1
1264,36,4,1,2,1,2,1,2,1,4,81,1,999,0,1,93.994,-36.4,5191,1
1265,39,2,1,6,1,1,1,2,1,4,124,1,999,0,1,93.994,-36.4,5191,1
1266,39,2,1,6,1,1,1,2,1,4,124,1,999,0,1,93.994,-36.4,5191,1
1267,36,1,3,1,1,1,1,2,1,4,33,4,999,0,1,93.994,-36.4,5191,1
1268,39,2,1,6,1,1,1,2,1,4,393,1,999,0,1,93.994,-36.4,5191,1
1269,31,1,1,2,1,1,1,2,1,4,784,1,999,0,1,93.994,-36.4,5191,1
1270,41,3,1,4,1,2,2,2,1,4,87,2,999,0,1,93.994,-36.4,5191,1
1271,35,,1,3,1,1,1,2,1,4,108,2,999,0,1,93.994,-36.4,5191,1
1272,55,6,1,1,,1,1,2,1,4,207,1,999,0,1,93.994,-36.4,5191,1
1273,57,6,1,2,,2,1,2,1,4,278,2,999,0,1,93.994,-36.4,5191,1
1274,38,7,1,6,1,2,1,2,1,4,196,1,999,0,1,93.994,-36.4,5191,1
1275,52,2,1,3,1,2,1,2,1,4,149,1,999,0,1,93.994,-36.4,5191,1
1276,60,4,1,2,1,2,1,2,1,4,154,1,999,0,1,93.994,-36.4,5191,1
1277,24,11,2,2,1,2,1,2,1,4,287,2,999,0,1,93.994,-36.4,5191,1
1278,38,7,1,6,1,1,1,2,1,4,229,1,999,0,1,93.994,-36.4,5191,1
1279,44,3,3,2,1,1,1,2,1,4,21,1,999,0,1,93.994,-36.4,5191,1
1280,42,2,1,3,,2,1,2,1,4,191,1,999,0,1,93.994,-36.4,5191,1
1281,25,4,3,2,1,2,1,2,1,4,147,1,999,0,1,93.994,-36.4,5191,1
1282,32,1,1,6,1,1,1,2,1,4,93,1,999,0,1,93.994,-36.4,5191,1
1283,51,2,1,5,,1,1,2,1,4,665,1,999,0,1,93.994,-36.4,5191,1
1284,28,1,2,1,1,1,1,2,1,4,131,1,999,0,1,93.994,-36.4,5191,1
1285,27,9,1,3,1,2,1,2,1,4,160,1,999,0,1,93.994,-36.4,5191,1
1286,35,2,1,3,1,2,1,2,1,4,74,1,999,0,1,93.994,-36.4,5191,1
1287,45,4,1,3,1,2,2,2,1,4,60,1,999,0,1,93.994,-36.4,5191,1
1288,30,4,2,2,1,2,1,2,1,4,97,2,999,0,1,93.994,-36.4,5191,1
1289,60,7,1,5,1,2,1,2,1,4,82,1,999,0,1,93.994,-36.4,5191,1
1290,28,4,2,,1,2,1,2,1,4,475,1,999,0,1,93.994,-36.4,5191,1
1291,45,2,1,5,,1,2,2,1,4,111,1,999,0,1,93.994,-36.4,5191,1
1292,37,10,1,4,1,1,1,2,1,4,140,1,999,0,1,93.994,-36.4,5191,1
1293,37,10,1,4,1,1,2,2,1,4,110,1,999,0,1,93.994,-36.4,5191,1
1294,36,4,1,6,1,2,1,2,1,4,64,1,999,0,1,93.994,-36.4,5191,1
1295,49,2,1,5,1,2,1,2,1,4,149,1,999,0,1,93.994,-36.4,5191,1
1296,35,4,1,4,,2,1,2,1,4,156,1,999,0,1,93.994,-36.4,5191,1
1297,34,1,2,2,1,1,1,2,1,4,63,3,999,0,1,93.994,-36.4,5191,1
1298,31,2,1,3,1,1,1,2,1,4,362,1,999,0,1,93.994,-36.4,5191,1
1299,42,1,1,1,,2,1,2,1,4,712,1,999,0,1,93.994,-36.4,5191,1
1300,39,2,1,6,1,2,1,2,1,4,338,2,999,0,1,93.994,-36.4,5191,1
1301,33,4,1,1,1,2,1,2,1,4,102,2,999,0,1,93.994,-36.4,5191,1
1302,38,10,1,2,1,1,2,2,1,4,446,1,999,0,1,93.994,-36.4,5191,1
1303,30,1,3,1,,1,1,2,1,4,249,2,999,0,1,93.994,-36.4,5191,1
1304,31,2,3,4,1,2,1,2,1,4,176,1,999,0,1,93.994,-36.4,5191,1
1305,39,5,1,1,1,1,1,2,1,4,1007,1,999,0,1,93.994,-36.4,5191,1
1306,37,2,1,,,2,1,2,1,4,266,1,999,0,1,93.994,-36.4,5191,1
1307,48,2,1,5,,1,1,2,1,4,172,1,999,0,1,93.994,-36.4,5191,1
1308,32,4,1,2,1,1,1,2,1,4,175,1,999,0,1,93.994,-36.4,5191,1
1309,48,2,1,6,1,2,1,2,1,4,211,2,999,0,1,93.994,-36.4,5191,1
1310,37,3,2,1,1,2,1,2,1,4,237,1,999,0,1,93.994,-36.4,5191,1
1311,37,3,2,1,1,1,1,2,1,4,500,1,999,0,1,93.994,-36.4,5191,1
1312,26,4,3,6,1,1,1,2,1,4,186,1,999,0,1,93.994,-36.4,5191,1
1313,33,5,1,2,,1,1,2,1,4,96,1,999,0,1,93.994,-36.4,5191,1
1314,54,1,1,1,1,2,1,2,1,4,98,1,999,0,1,93.994,-36.4,5191,1
1315,37,2,1,3,,2,1,2,1,4,364,4,999,0,1,93.994,-36.4,5191,1
1316,35,7,1,1,1,2,2,2,1,4,477,1,999,0,1,93.994,-36.4,5191,1
1317,45,1,1,1,1,1,1,2,1,4,319,1,999,0,1,93.994,-36.4,5191,1
1318,33,4,2,2,1,2,1,2,1,4,789,1,999,0,1,93.994,-36.4,5191,1
1319,54,1,1,1,1,1,1,2,1,4,513,1,999,0,1,93.994,-36.4,5191,2
1320,37,2,1,5,1,1,2,2,1,4,280,2,999,0,1,93.994,-36.4,5191,1
1321,35,2,1,3,,1,1,2,1,4,170,1,999,0,1,93.994,-36.4,5191,1
1322,33,2,3,6,,2,1,2,1,4,365,1,999,0,1,93.994,-36.4,5191,1
1323,49,3,1,4,1,1,1,2,1,4,63,2,999,0,1,93.994,-36.4,5191,1
1324,43,3,1,1,1,2,1,2,1,4,159,4,999,0,1,93.994,-36.4,5191,1
1325,43,7,1,1,1,1,1,2,1,4,177,2,999,0,1,93.994,-36.4,5191,1
1326,39,2,1,6,1,1,1,2,1,4,108,3,999,0,1,93.994,-36.4,5191,1
1327,47,2,1,3,1,2,1,2,1,4,194,3,999,0,1,93.994,-36.4,5191,1
1328,30,4,3,2,1,1,1,2,1,4,366,2,999,0,1,93.994,-36.4,5191,1
1329,51,1,3,1,1,2,1,2,1,4,213,1,999,0,1,93.994,-36.4,5191,1
1330,59,2,1,6,1,2,1,2,1,4,166,1,999,0,1,93.994,-36.4,5191,1
1331,31,2,1,3,1,2,1,2,1,4,141,1,999,0,1,93.994,-36.4,5191,1
1332,39,10,1,1,1,2,1,2,1,4,168,2,999,0,1,93.994,-36.4,5191,1
1333,43,2,1,6,,1,1,2,1,4,468,1,999,0,1,93.994,-36.4,5191,1
1334,30,2,1,3,,2,1,2,1,4,180,1,999,0,1,93.994,-36.4,5191,1
1335,37,2,1,4,1,1,1,2,1,4,195,1,999,0,1,93.994,-36.4,5191,1
1336,42,2,1,6,1,1,1,2,1,4,352,3,999,0,1,93.994,-36.4,5191,1
1337,37,2,1,4,1,2,2,2,1,4,91,1,999,0,1,93.994,-36.4,5191,1
1338,37,1,3,1,1,2,1,2,1,4,93,2,999,0,1,93.994,-36.4,5191,1
1339,37,2,2,6,,2,1,2,1,4,288,1,999,0,1,93.994,-36.4,5191,1
1340,36,5,2,6,1,1,1,2,1,4,218,2,999,0,1,93.994,-36.4,5191,1
1341,48,2,1,3,1,2,2,2,1,4,289,1,999,0,1,93.994,-36.4,5191,1
1342,43,4,1,2,1,1,1,2,1,4,130,3,999,0,1,93.994,-36.4,5191,1
1343,28,2,1,6,1,1,1,2,1,4,208,1,999,0,1,93.994,-36.4,5191,1
1344,30,1,3,2,1,2,1,2,1,4,177,1,999,0,1,93.994,-36.4,5191,1
1345,60,7,1,5,1,2,1,2,1,4,442,2,999,0,1,93.994,-36.4,5191,1
1346,31,2,1,3,1,1,1,2,1,4,101,1,999,0,1,93.994,-36.4,5191,1
1347,38,7,1,1,1,1,1,2,1,4,166,1,999,0,1,93.994,-36.4,5191,1
1348,50,3,1,2,1,2,1,2,1,4,756,1,999,0,1,93.994,-36.4,5191,2
1349,36,2,1,3,1,2,1,2,1,4,342,1,999,0,1,93.994,-36.4,5191,1
1350,50,10,1,4,1,1,1,2,1,4,189,1,999,0,1,93.994,-36.4,5191,1
1351,54,7,1,5,,1,2,2,1,4,108,1,999,0,1,93.994,-36.4,5191,1
1352,33,5,1,1,1,1,1,2,1,4,178,2,999,0,1,93.994,-36.4,5191,1
1353,20,7,2,2,1,1,1,2,1,4,238,1,999,0,1,93.994,-36.4,5191,1
1354,24,2,1,3,,2,1,2,1,4,226,1,999,0,1,93.994,-36.4,5191,1
1355,28,5,2,,1,2,1,2,1,4,136,1,999,0,1,93.994,-36.4,5191,1
1356,55,9,1,5,1,2,1,2,1,4,14,1,999,0,1,93.994,-36.4,5191,1
1357,25,2,1,2,1,1,1,2,1,4,250,1,999,0,1,93.994,-36.4,5191,1
1358,41,1,1,3,,2,1,2,1,4,161,1,999,0,1,93.994,-36.4,5191,1
1359,39,2,1,6,1,2,1,2,1,4,269,3,999,0,1,93.994,-36.4,5191,1
1360,27,2,1,3,1,2,1,2,1,4,491,1,999,0,1,93.994,-36.4,5191,1
1361,27,2,1,3,1,1,1,2,1,4,44,1,999,0,1,93.994,-36.4,5191,1
1362,34,2,1,6,,2,2,2,1,4,26,1,999,0,1,93.994,-36.4,5191,1
1363,25,3,2,4,1,1,1,2,1,4,22,1,999,0,1,93.994,-36.4,5191,1
1364,48,5,1,1,,2,1,2,1,4,293,2,999,0,1,93.994,-36.4,5191,1
1365,36,2,2,6,1,1,1,2,1,4,989,1,999,0,1,93.994,-36.4,5191,1
1366,36,2,1,3,1,1,1,2,1,4,147,5,999,0,1,93.994,-36.4,5191,1
1367,27,2,1,3,1,1,2,2,1,4,1170,1,999,0,1,93.994,-36.4,5191,1
1368,45,5,1,1,1,2,2,2,1,4,807,2,999,0,1,93.994,-36.4,5191,1
1369,28,2,1,6,,2,1,2,1,4,347,2,999,0,1,93.994,-36.4,5191,1
1370,30,3,2,6,,2,1,2,1,4,58,2,999,0,1,93.994,-36.4,5191,1
1371,43,2,1,5,1,1,1,2,1,4,534,2,999,0,1,93.994,-36.4,5191,1
1372,32,1,2,2,1,,,2,1,4,155,2,999,0,1,93.994,-36.4,5191,1
1373,29,4,2,3,1,1,1,2,1,4,159,2,999,0,1,93.994,-36.4,5191,1
1374,35,2,1,3,1,1,1,2,1,4,343,2,999,0,1,93.994,-36.4,5191,1
1375,43,1,1,2,1,2,1,2,1,4,152,2,999,0,1,93.994,-36.4,5191,1
1376,35,,1,3,1,1,1,2,1,4,461,3,999,0,1,93.994,-36.4,5191,1
1377,36,1,1,2,1,2,1,2,1,4,389,2,999,0,1,93.994,-36.4,5191,1
1378,36,1,1,2,1,1,1,2,1,4,90,2,999,0,1,93.994,-36.4,5191,1
1379,48,1,1,2,,1,1,2,1,4,314,3,999,0,1,93.994,-36.4,5191,1
1380,38,2,2,5,,1,1,2,1,4,28,3,999,0,1,93.994,-36.4,5191,1
1381,38,2,2,3,,1,1,2,1,4,30,2,999,0,1,93.994,-36.4,5191,1
1382,45,1,1,2,1,2,1,2,1,4,103,4,999,0,1,93.994,-36.4,5191,1
1383,35,3,1,4,1,1,2,2,1,4,32,2,999,0,1,93.994,-36.4,5191,1
1384,42,4,1,2,,1,2,2,1,4,252,2,999,0,1,93.994,-36.4,5191,1
1385,56,2,1,5,,1,1,2,1,4,20,2,999,0,1,93.994,-36.4,5191,1
1386,30,3,1,4,1,1,1,2,1,4,369,2,999,0,1,93.994,-36.4,5191,1
1387,45,2,1,5,,2,1,2,1,4,116,1,999,0,1,93.994,-36.4,5191,1
1388,39,4,2,2,,1,1,2,1,4,302,2,999,0,1,93.994,-36.4,5191,1
1389,36,2,1,6,,1,1,2,1,4,31,1,999,0,1,93.994,-36.4,5191,1
1390,32,1,1,1,,1,2,2,1,4,190,1,999,0,1,93.994,-36.4,5191,1
1391,29,1,2,2,1,1,1,2,1,4,149,1,999,0,1,93.994,-36.4,5191,1
1392,34,2,1,3,1,1,1,2,1,4,210,1,999,0,1,93.994,-36.4,5191,1
1393,36,8,2,6,1,1,1,2,1,4,180,2,999,0,1,93.994,-36.4,5191,1
1394,33,5,1,2,,1,1,2,1,4,234,1,999,0,1,93.994,-36.4,5191,1
1395,43,10,1,5,1,1,1,2,1,4,92,1,999,0,1,93.994,-36.4,5191,1
1396,31,4,1,6,1,1,1,2,1,4,2087,2,999,0,1,93.994,-36.4,5191,2
1397,35,2,1,6,1,1,1,2,1,4,102,1,999,0,1,93.994,-36.4,5191,1
1398,42,1,1,1,1,1,1,2,1,4,193,1,999,0,1,93.994,-36.4,5191,1
1399,35,2,1,6,1,1,1,2,1,4,245,1,999,0,1,93.994,-36.4,5191,1
1400,44,2,1,5,,1,1,2,1,4,190,1,999,0,1,93.994,-36.4,5191,1
1401,36,3,3,4,1,2,1,2,1,4,223,2,999,0,1,93.994,-36.4,5191,1
1402,47,1,1,1,1,1,1,2,1,4,42,1,999,0,1,93.994,-36.4,5191,1
1403,59,3,1,4,,1,1,2,1,4,206,2,999,0,1,93.994,-36.4,5191,1
1404,29,2,2,2,,,,2,1,4,242,2,999,0,1,93.994,-36.4,5191,1
1405,30,4,2,2,1,1,1,2,1,4,66,2,999,0,1,93.994,-36.4,5191,1
1406,38,2,1,3,,1,1,2,1,4,173,2,999,0,1,93.994,-36.4,5191,1
1407,45,5,2,1,1,1,1,2,1,4,477,2,999,0,1,93.994,-36.4,5191,1
1408,28,8,2,1,1,1,1,2,1,4,77,1,999,0,1,93.994,-36.4,5191,1
1409,37,2,1,5,1,1,1,2,1,4,219,2,999,0,1,93.994,-36.4,5191,1
1410,38,7,1,6,1,2,2,2,1,4,205,2,999,0,1,93.994,-36.4,5191,1
1411,28,1,2,3,1,2,2,2,1,4,376,2,999,0,1,93.994,-36.4,5191,1
1412,31,3,3,4,1,2,2,2,1,4,453,2,999,0,1,93.994,-36.4,5191,1
1413,37,2,1,5,1,2,1,2,1,4,151,2,999,0,1,93.994,-36.4,5191,1
1414,36,9,3,1,1,1,1,2,1,4,767,5,999,0,1,93.994,-36.4,5191,1
1415,54,9,1,3,1,2,1,2,1,4,200,2,999,0,1,93.994,-36.4,5191,1
1416,53,6,1,6,,1,2,2,1,4,298,5,999,0,1,93.994,-36.4,5191,1
1417,43,10,1,3,1,2,1,2,1,4,305,2,999,0,1,93.994,-36.4,5191,1
1418,49,1,1,2,1,1,2,2,1,4,627,3,999,0,1,93.994,-36.4,5191,1
1419,32,8,3,4,1,1,1,2,1,4,242,1,999,0,1,93.994,-36.4,5191,1
1420,36,4,1,2,1,2,1,2,1,4,287,1,999,0,1,93.994,-36.4,5191,1
1421,50,2,2,3,,2,2,2,1,4,184,1,999,0,1,93.994,-36.4,5191,1
1422,51,2,3,3,1,1,1,2,1,4,119,2,999,0,1,93.994,-36.4,5191,1
1423,38,2,1,5,1,2,1,2,1,4,403,2,999,0,1,93.994,-36.4,5191,1
1424,44,8,1,4,1,1,1,2,1,4,626,6,999,0,1,93.994,-36.4,5191,1
1425,29,2,1,2,1,1,1,2,1,4,12,1,999,0,1,93.994,-36.4,5191,1
1426,46,2,3,6,1,1,1,2,1,4,266,1,999,0,1,93.994,-36.4,5191,1
1427,32,10,3,5,1,,,2,1,4,23,4,999,0,1,93.994,-36.4,5191,1
1428,43,2,3,5,,1,1,2,1,4,154,2,999,0,1,93.994,-36.4,5191,1
1429,53,1,1,1,1,1,1,2,1,4,10,7,999,0,1,93.994,-36.4,5191,1
1430,43,2,1,6,,1,1,2,1,4,301,2,999,0,1,93.994,-36.4,5191,1
1431,35,4,2,5,1,1,2,2,1,4,240,3,999,0,1,93.994,-36.4,5191,1
1432,49,1,3,3,1,2,1,2,1,4,312,3,999,0,1,93.994,-36.4,5191,1
1433,35,2,1,6,,2,1,2,1,4,224,2,999,0,1,93.994,-36.4,5191,1
1434,40,4,2,4,1,1,1,2,1,4,202,2,999,0,1,93.994,-36.4,5191,1
1435,29,4,3,2,1,1,1,2,1,4,144,3,999,0,1,93.994,-36.4,5191,1
1436,43,2,1,5,,1,1,2,1,4,263,2,999,0,1,93.994,-36.4,5191,1
1437,47,2,1,6,1,1,1,2,1,4,543,3,999,0,1,93.994,-36.4,5191,1
1438,38,3,1,1,,1,1,2,1,4,257,2,999,0,1,93.994,-36.4,5191,1
1439,48,3,1,4,1,2,1,2,1,4,237,2,999,0,1,93.994,-36.4,5191,1
1440,53,6,1,2,,2,1,2,1,4,23,5,999,0,1,93.994,-36.4,5191,1
1441,53,5,1,1,1,2,1,2,1,4,209,3,999,0,1,93.994,-36.4,5191,1
1442,51,2,1,3,,2,1,2,1,4,1178,2,999,0,1,93.994,-36.4,5191,2
1443,35,4,1,3,1,2,2,2,1,4,442,2,999,0,1,93.994,-36.4,5191,1
1444,31,7,3,2,1,2,1,2,1,4,1120,2,999,0,1,93.994,-36.4,5191,2
1445,46,7,1,5,1,1,1,2,1,4,186,2,999,0,1,93.994,-36.4,5191,1
1446,28,2,1,6,,2,2,2,1,4,318,2,999,0,1,93.994,-36.4,5191,1
1447,38,1,1,3,,2,1,2,1,4,617,2,999,0,1,93.994,-36.4,5191,1
1448,28,8,2,1,1,2,1,2,1,4,226,1,999,0,1,93.994,-36.4,5191,1
1449,50,3,1,4,1,2,1,2,1,4,275,1,999,0,1,93.994,-36.4,5191,1
1450,32,5,2,1,1,1,1,2,1,4,81,2,999,0,1,93.994,-36.4,5191,1
1451,31,2,3,5,1,2,1,2,1,4,74,7,999,0,1,93.994,-36.4,5191,1
1452,39,2,1,3,,1,1,2,1,4,285,1,999,0,1,93.994,-36.4,5191,1
1453,41,2,1,3,1,1,2,2,1,4,261,5,999,0,1,93.994,-36.4,5191,1
1454,31,1,1,2,1,2,2,2,1,4,151,2,999,0,1,93.994,-36.4,5191,1
1455,54,2,1,3,,1,2,2,1,4,422,2,999,0,1,93.994,-36.4,5191,1
1456,34,2,1,6,,1,2,2,1,4,159,2,999,0,1,93.994,-36.4,5191,1
1457,51,4,1,2,,2,1,2,1,4,102,2,999,0,1,93.994,-36.4,5191,1
1458,45,2,2,3,1,1,1,2,1,4,78,3,999,0,1,93.994,-36.4,5191,1
1459,32,1,3,2,1,1,2,2,1,4,15,1,999,0,1,93.994,-36.4,5191,1
1460,28,11,1,1,1,1,2,2,1,4,352,2,999,0,1,93.994,-36.4,5191,1
1461,40,5,1,1,1,2,1,2,1,4,345,2,999,0,1,93.994,-36.4,5191,1
1462,55,1,3,1,1,2,1,2,1,4,230,4,999,0,1,93.994,-36.4,5191,1
1463,41,8,2,1,1,1,1,2,1,4,296,1,999,0,1,93.994,-36.4,5191,1
1464,57,4,3,2,,1,2,2,1,4,185,2,999,0,1,93.994,-36.4,5191,1
1465,44,7,1,2,1,2,1,2,1,4,181,2,999,0,1,93.994,-36.4,5191,1
1466,29,2,2,2,,2,1,2,1,4,133,2,999,0,1,93.994,-36.4,5191,1
1467,38,1,2,1,1,1,1,2,1,4,335,9,999,0,1,93.994,-36.4,5191,1
1468,34,2,1,5,1,2,1,2,1,4,139,1,999,0,1,93.994,-36.4,5191,1
1469,36,3,2,1,1,2,1,2,1,4,163,2,999,0,1,93.994,-36.4,5191,1
1470,39,4,3,2,1,2,1,2,1,4,956,2,999,0,1,93.994,-36.4,5191,1
1471,30,2,1,3,1,2,2,2,1,4,166,2,999,0,1,93.994,-36.4,5191,1
1472,35,4,1,3,1,1,1,2,1,4,95,2,999,0,1,93.994,-36.4,5191,1
1473,60,7,1,5,1,1,1,2,1,4,71,2,999,0,1,93.994,-36.4,5191,1
1474,35,2,1,3,1,2,1,2,1,4,191,2,999,0,1,93.994,-36.4,5191,1
1475,38,8,2,1,1,1,1,2,1,4,459,2,999,0,1,93.994,-36.4,5191,1
1476,57,2,3,4,1,1,1,2,1,4,100,5,999,0,1,93.994,-36.4,5191,1
1477,44,3,3,,1,1,2,2,1,4,233,2,999,0,1,93.994,-36.4,5191,1
1478,40,7,1,3,1,2,1,2,1,4,255,6,999,0,1,93.994,-36.4,5191,1
1479,46,3,3,3,1,2,1,2,1,4,128,2,999,0,1,93.994,-36.4,5191,1
1480,50,3,1,4,,2,1,2,1,4,56,2,999,0,1,93.994,-36.4,5191,1
1481,45,5,1,1,1,2,1,2,1,4,4,3,999,0,1,93.994,-36.4,5191,1
1482,57,4,1,6,1,1,1,2,1,4,43,2,999,0,1,93.994,-36.4,5191,1
1483,35,1,2,6,1,2,1,2,1,4,210,2,999,0,1,93.994,-36.4,5191,1
1484,38,2,1,6,1,1,1,2,1,4,21,9,999,0,1,93.994,-36.4,5191,1
1485,30,4,3,2,1,2,1,2,1,4,67,2,999,0,1,93.994,-36.4,5191,1
1486,25,4,3,2,1,1,1,2,1,4,219,4,999,0,1,93.994,-36.4,5191,1
1487,52,8,2,1,,2,1,2,1,4,169,2,999,0,1,93.994,-36.4,5191,1
1488,37,3,2,1,1,2,1,2,1,4,248,3,999,0,1,93.994,-36.4,5191,1
1489,60,6,3,2,1,2,1,2,1,4,223,2,999,0,1,93.994,-36.4,5191,1
1490,42,2,1,5,,1,1,2,1,4,92,3,999,0,1,93.994,-36.4,5191,1
1491,37,2,1,4,1,2,1,2,1,4,112,3,999,0,1,93.994,-36.4,5191,1
1492,43,4,1,2,1,1,1,2,1,4,205,4,999,0,1,93.994,-36.4,5191,1
1493,33,4,,2,1,2,2,2,1,4,155,2,999,0,1,93.994,-36.4,5191,1
1494,32,3,1,4,1,2,2,2,1,4,105,2,999,0,1,93.994,-36.4,5191,1
1495,41,3,1,4,1,1,1,2,1,4,112,2,999,0,1,93.994,-36.4,5191,1
1496,37,2,1,6,,1,1,2,1,4,383,3,999,0,1,93.994,-36.4,5191,1
1497,39,2,1,3,,1,1,2,1,4,193,2,999,0,1,93.994,-36.4,5191,1
1498,36,4,1,2,1,1,2,2,1,4,207,2,999,0,1,93.994,-36.4,5191,1
1499,38,2,1,6,,1,1,2,1,4,132,2,999,0,1,93.994,-36.4,5191,1
