idade,qtd_contatos_campanha,qtd_contatos_total,indice_precos_consumidor,indice_confianca_consumidor,campanha_anterior_inteiros,educacao_inteiros,emprestimo_moradia_inteiros,inadimplente_inteiros,emprestimo_pessoal_inteiros,meio_contato_inteiros,mes_inteiros,dia_da_semana_inteiros,profissao_inteiros,estado_civil_inteiros,resultado
37,4,0,93.994,-36.4,1,2,1,0,0,1,5,0,5,0,0
35,3,0,93.994,-36.4,1,6,0,0,1,1,5,0,0,2,0
21,2,0,93.994,-36.4,1,1,0,0,1,1,5,0,10,2,0
39,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,5,1,0
46,5,0,93.994,-36.4,1,1,0,0,0,1,5,0,2,2,0
52,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,0,0,0
42,3,0,93.994,-36.4,1,1,1,0,0,1,5,0,10,0,0
30,2,0,93.994,-36.4,1,6,0,0,1,1,5,0,7,2,0
52,2,0,93.994,-36.4,1,5,1,0,0,1,5,0,2,0,0
36,1,0,93.994,-36.4,1,2,1,0,0,1,5,0,0,0,0
25,2,0,93.994,-36.4,1,1,1,0,0,1,5,0,10,2,0
25,3,0,93.994,-36.4,1,5,0,0,0,1,5,0,2,0,0
33,2,0,93.994,-36.4,1,6,0,0,0,1,5,0,0,1,0
33,2,0,93.994,-36.4,1,6,1,0,0,1,5,0,0,1,0
43,4,0,93.994,-36.4,1,6,0,0,1,1,5,0,5,0,0
32,2,0,93.994,-36.4,1,4,1,0,0,1,5,0,2,0,0
25,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,2,2,0
40,5,0,93.994,-36.4,1,3,1,0,0,1,5,0,2,0,0
30,2,0,93.994,-36.4,1,5,1,0,0,1,5,0,2,1,0
34,2,0,93.994,-36.4,1,6,0,0,1,1,5,0,0,0,0
36,3,0,93.994,-36.4,1,6,0,0,0,1,5,0,5,0,0
34,2,0,93.994,-36.4,1,5,0,0,0,1,5,0,10,0,0
35,2,0,93.994,-36.4,1,2,0,0,1,1,5,0,9,1,0
29,5,0,93.994,-36.4,1,5,0,0,0,1,5,0,2,0,0
39,4,0,93.994,-36.4,1,6,1,0,0,1,5,0,7,0,0
41,2,0,93.994,-36.4,1,3,0,0,1,1,5,0,2,0,0
25,2,0,93.994,-36.4,1,2,1,0,0,1,5,0,9,0,0
50,3,0,93.994,-36.4,1,6,0,0,1,1,5,0,7,0,0
37,8,0,93.994,-36.4,1,2,0,0,0,1,5,0,9,0,0
28,3,0,93.994,-36.4,1,1,1,0,1,1,5,0,8,0,0
31,3,0,93.994,-36.4,1,5,0,0,1,1,5,0,2,0,0
50,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,0,0,0
46,4,0,93.994,-36.4,1,2,1,0,1,1,5,0,0,1,0
52,3,0,93.994,-36.4,1,1,0,0,1,1,5,0,2,0,0
35,2,0,93.994,-36.4,1,1,0,0,1,1,5,0,2,2,0
42,5,0,93.994,-36.4,1,5,0,0,0,1,5,0,2,0,0
25,2,0,93.994,-36.4,1,6,1,0,0,1,5,0,8,2,0
37,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,7,2,0
41,7,0,93.994,-36.4,1,6,1,0,0,1,5,0,7,0,0
35,2,0,93.994,-36.4,1,4,0,0,0,1,5,0,2,0,0
49,2,0,93.994,-36.4,1,2,0,0,0,1,5,0,9,0,0
36,6,0,93.994,-36.4,1,5,0,0,0,1,5,0,2,0,0
28,5,0,93.994,-36.4,1,6,0,0,0,1,5,0,8,2,0
42,3,0,93.994,-36.4,1,6,0,0,0,1,5,0,7,0,0
42,2,0,93.994,-36.4,1,3,0,0,0,1,5,0,2,0,0
33,5,0,93.994,-36.4,1,6,0,0,0,1,5,0,0,0,0
29,5,0,93.994,-36.4,1,1,0,0,0,1,5,0,2,0,0
27,3,0,93.994,-36.4,1,1,0,0,0,1,5,0,10,0,0
35,3,0,93.994,-36.4,1,1,1,0,0,1,5,0,10,0,0
40,3,0,93.994,-36.4,1,2,0,0,0,1,5,0,2,0,0
33,3,0,93.994,-36.4,1,5,1,0,0,1,5,0,2,1,0
41,17,0,93.994,-36.4,1,6,1,0,1,1,5,0,8,2,0
43,5,0,93.994,-36.4,1,2,0,0,1,1,5,0,0,2,0
31,8,0,93.994,-36.4,1,6,0,0,0,1,5,0,0,2,0
35,4,0,93.994,-36.4,1,2,0,0,0,1,5,0,2,0,0
40,2,0,93.994,-36.4,1,1,0,0,1,1,5,0,10,0,0
59,9,0,93.994,-36.4,1,1,0,0,0,1,5,0,1,0,1
27,2,0,93.994,-36.4,1,6,0,0,0,1,5,0,0,2,0
47,2,0,93.994,-36.4,1,2,1,0,0,1,5,0,0,0,0
45,2,0,93.994,-36.4,1,6,0,0,0,1,5,0,7,0,0
27,5,0,93.994,-36.4,1,6,0,0,0,1,5,0,0,0,0
44,4,0,93.994,-36.4,1,1,1,0,0,1,5,0,10,2,0
40,4,0,93.994,-36.4,1,5,1,0,0,1,5,0,2,0,0
32,3,0,93.994,-36.4,1,2,0,0,0,1,5,0,3,2,0
34,3,0,93.994,-36.4,1,2,0,0,0,1,5,0,0,2,0
44,4,0,93.994,-36.4,1,2,1,0,1,1,5,0,9,0,0
31,6,0,93.994,-36.4,1,2,0,0,0,1,5,0,9,0,0
26,5,0,93.994,-36.4,1,2,0,0,0,1,5,0,0,2,0
40,2,0,93.994,-36.4,1,5,0,0,1,1,5,0,0,0,0
43,3,0,93.994,-36.4,1,2,1,0,0,1,5,0,3,0,0
34,2,0,93.994,-36.4,1,4,0,0,0,1,5,0,2,0,0
36,2,0,93.994,-36.4,1,6,0,0,0,1,5,0,10,0,0
34,2,0,93.994,-36.4,1,5,1,0,1,1,5,0,2,0,0
29,3,0,93.994,-36.4,1,4,0,0,1,1,5,0,0,0,0
22,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,2,0
48,1,0,93.994,-36.4,1,3,0,0,0,1,5,1,5,1,0
46,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,1,0,0
34,1,0,93.994,-36.4,1,5,0,0,1,1,5,1,2,0,0
56,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,7,0,0
36,3,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,2,0
56,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,1,0
36,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
36,6,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,2,0
52,1,0,93.994,-36.4,1,3,1,0,0,1,5,1,1,0,0
39,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,1
59,1,0,93.994,-36.4,1,6,0,0,1,1,5,1,0,0,0
33,1,0,93.994,-36.4,1,1,1,0,1,1,5,1,0,0,0
54,4,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,0,0
47,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,2,0
40,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,10,0,0
39,7,0,93.994,-36.4,1,4,0,0,0,1,5,1,2,0,0
58,1,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
33,1,0,93.994,-36.4,1,4,1,0,0,1,5,1,9,0,0
30,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,8,2,0
30,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,2,0
47,5,0,93.994,-36.4,1,6,1,0,0,1,5,1,8,0,0
46,1,0,93.994,-36.4,1,1,1,0,0,1,5,1,0,0,0
45,2,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
35,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
33,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
43,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,3,0,0
26,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,2,0
29,2,0,93.994,-36.4,1,1,1,0,0,1,5,1,2,2,0
41,3,0,93.994,-36.4,1,4,1,0,0,1,5,1,2,0,0
35,5,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
34,1,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
40,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,10,0,0
29,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
42,1,0,93.994,-36.4,1,2,0,0,0,1,5,1,10,2,0
35,1,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
37,1,0,93.994,-36.4,1,1,0,0,1,1,5,1,10,0,0
34,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,8,0,0
37,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
42,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,1,0
42,1,0,93.994,-36.4,1,3,0,0,0,1,5,1,0,0,0
58,3,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,0,0
38,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,9,2,0
38,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
34,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,7,2,0
45,1,0,93.994,-36.4,1,5,1,0,1,1,5,1,0,0,0
53,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
38,1,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,1,1
36,1,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,0,0
42,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,1,0
32,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,0,0
38,3,0,93.994,-36.4,1,5,0,0,0,1,5,1,10,0,0
44,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,2,0
48,8,0,93.994,-36.4,1,2,0,0,0,1,5,1,10,0,0
46,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,0,1,0
44,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
34,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,1
40,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,10,0,0
43,1,0,93.994,-36.4,1,3,1,0,0,1,5,1,5,0,0
41,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
37,1,0,93.994,-36.4,1,2,0,0,1,1,5,1,0,0,0
48,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,1,0
32,7,0,93.994,-36.4,1,1,0,0,0,1,5,1,9,0,0
45,10,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
43,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,7,2,0
32,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
48,4,0,93.994,-36.4,1,4,1,0,0,1,5,1,2,0,0
50,6,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
41,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,0,0
31,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
37,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,2,0
33,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,0,0
36,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
39,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
31,4,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
34,3,0,93.994,-36.4,1,6,0,0,0,1,5,1,7,0,0
52,1,0,93.994,-36.4,1,4,1,0,0,1,5,1,0,0,0
30,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,9,1,0
30,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,9,1,0
44,1,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,2,0
47,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,0,0,0
41,1,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,0,0
48,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,5,0,0
31,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,2,0
52,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,1,0
43,2,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
46,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
34,1,0,93.994,-36.4,1,6,1,0,1,1,5,1,3,2,0
35,1,0,93.994,-36.4,1,4,1,0,0,1,5,1,9,0,0
29,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,5,1,0
55,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,0,1,0
24,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,6,0,0
29,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,2,0
39,2,0,93.994,-36.4,1,4,1,0,0,1,5,1,5,2,0
30,6,0,93.994,-36.4,1,2,1,0,0,1,5,1,10,0,0
30,4,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,2,0
33,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
38,1,0,93.994,-36.4,1,2,0,0,1,1,5,1,9,0,0
41,5,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
40,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,7,2,0
38,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,0,0
33,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,8,2,0
31,1,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,1,1
41,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,9,0,0
38,1,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,0,0
28,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,10,1,0
51,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,8,0,0
41,1,0,93.994,-36.4,1,6,1,0,1,1,5,1,9,0,0
56,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,0,0
26,3,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
44,5,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,1,0
42,1,0,93.994,-36.4,1,4,1,0,0,1,5,1,9,0,0
35,5,0,93.994,-36.4,1,6,0,0,0,1,5,1,10,2,0
28,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,8,2,0
30,5,0,93.994,-36.4,1,6,0,0,0,1,5,1,10,2,0
45,7,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,1,0
41,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
47,1,0,93.994,-36.4,1,3,0,0,0,1,5,1,0,0,0
36,3,0,93.994,-36.4,1,2,0,0,0,1,5,1,2,2,0
28,3,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,0,0
26,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,8,0,0
36,3,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
36,3,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,0,0
38,3,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
45,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
33,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,3,1,0
34,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,7,0,0
31,2,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,1
46,2,0,93.994,-36.4,1,6,1,0,1,1,5,1,8,1,0
39,3,0,93.994,-36.4,1,6,0,0,1,1,5,1,0,2,0
40,1,0,93.994,-36.4,1,3,1,0,0,1,5,1,10,0,0
36,2,0,93.994,-36.4,1,1,1,0,0,1,5,1,3,1,0
30,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,0,0,0
42,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,0,0,0
59,4,0,93.994,-36.4,1,5,0,0,0,1,5,1,5,0,0
51,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
49,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
44,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
39,3,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
59,2,0,93.994,-36.4,1,6,1,0,1,1,5,1,0,0,0
43,3,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
29,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,2,0
56,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
41,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,4,0,0
47,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,1,0
43,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,0,0,0
31,10,0,93.994,-36.4,1,2,0,0,0,1,5,1,4,0,0
60,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,2,0
29,1,0,93.994,-36.4,1,6,0,0,0,1,5,1,8,0,0
54,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,1,0,0
31,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,0,0,0
40,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,2,1
37,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,1
36,2,0,93.994,-36.4,1,6,0,0,1,1,5,1,0,0,0
34,2,0,93.994,-36.4,1,5,1,0,1,1,5,1,9,1,0
42,2,0,93.994,-36.4,1,4,1,0,1,1,5,1,8,0,0
55,3,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,0,0
50,6,0,93.994,-36.4,1,5,0,0,0,1,5,1,5,0,0
50,5,0,93.994,-36.4,1,5,0,0,1,1,5,1,10,1,0
51,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,0,0
44,2,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
57,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,1,0
30,13,0,93.994,-36.4,1,6,0,0,0,1,5,1,2,0,0
54,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,1,1,0
24,7,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,2,0
45,4,0,93.994,-36.4,1,6,1,0,0,1,5,1,8,1,0
49,1,0,93.994,-36.4,1,1,0,0,0,1,5,1,4,0,0
36,3,0,93.994,-36.4,1,6,0,0,0,1,5,1,0,2,1
51,3,0,93.994,-36.4,1,4,1,0,0,1,5,1,9,0,0
37,3,0,93.994,-36.4,1,1,1,0,0,1,5,1,2,2,0
54,3,0,93.994,-36.4,1,3,0,0,0,1,5,1,1,0,0
30,1,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
42,1,0,93.994,-36.4,1,2,0,0,0,1,5,1,0,0,0
37,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,10,2,0
34,5,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
49,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,7,0,0
53,2,0,93.994,-36.4,1,3,0,0,0,1,5,1,8,0,0
30,1,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,2,0
35,1,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,0,0
55,1,0,93.994,-36.4,1,5,0,0,0,1,5,1,4,2,0
27,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
30,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,2,0
33,2,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,2,0
33,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
39,2,0,93.994,-36.4,1,3,0,0,0,1,5,1,9,0,0
25,4,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
35,6,0,93.994,-36.4,1,6,0,0,1,1,5,1,8,0,0
37,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,3,0,0
34,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
38,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,2,0
45,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,0,0,0
31,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
41,2,0,93.994,-36.4,1,4,0,0,0,1,5,1,2,0,0
29,3,0,93.994,-36.4,1,6,0,0,0,1,5,1,8,0,0
50,2,0,93.994,-36.4,1,5,0,0,0,1,5,1,0,0,0
25,3,0,93.994,-36.4,1,6,0,0,0,1,5,1,8,2,0
29,1,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,2,0
33,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,8,2,0
41,3,0,93.994,-36.4,1,1,1,0,0,1,5,1,10,2,0
38,3,0,93.994,-36.4,1,5,0,0,1,1,5,1,0,2,0
37,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,0,0
40,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,10,0,0
25,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,2,0
59,4,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
45,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,10,0,0
36,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,7,0,0
37,12,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
31,2,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,0,0
28,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,10,0,0
52,2,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
59,9,0,93.994,-36.4,1,6,1,0,1,1,5,1,0,0,0
36,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
35,3,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,0,0
32,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,2,2,0
34,2,0,93.994,-36.4,1,6,0,0,0,1,5,1,10,0,0
32,4,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,1,0
37,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,2,1
33,3,0,93.994,-36.4,1,6,1,0,0,1,5,1,0,0,0
46,22,0,93.994,-36.4,1,4,1,0,0,1,5,1,2,0,0
42,2,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,0,0
37,2,0,93.994,-36.4,1,6,1,0,0,1,5,1,10,0,0
36,3,0,93.994,-36.4,1,6,1,0,1,1,5,1,0,0,0
33,2,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,2,0
29,3,0,93.994,-36.4,1,6,0,0,0,1,5,1,0,0,0
30,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,2,0,0
48,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,0,0
38,3,0,93.994,-36.4,1,6,1,0,1,1,5,1,10,2,0
38,2,0,93.994,-36.4,1,4,0,0,0,1,5,1,2,2,0
41,3,0,93.994,-36.4,1,1,0,0,0,1,5,1,2,0,0
39,2,0,93.994,-36.4,1,4,1,0,0,1,5,1,7,0,0
54,4,0,93.994,-36.4,1,6,0,0,1,1,5,1,2,0,0
29,3,0,93.994,-36.4,1,3,1,0,0,1,5,1,9,2,0
51,5,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
41,2,0,93.994,-36.4,1,5,1,0,0,1,5,1,5,0,0
54,3,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,2,0
31,2,0,93.994,-36.4,1,6,1,0,1,1,5,1,0,1,0
54,2,0,93.994,-36.4,1,6,0,0,1,1,5,1,10,1,0
36,5,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,1,0
31,6,0,93.994,-36.4,1,6,0,0,1,1,5,1,8,0,0
55,4,0,93.994,-36.4,1,2,0,0,1,1,5,1,0,0,0
55,9,0,93.994,-36.4,1,6,1,0,0,1,5,1,10,0,0
30,2,0,93.994,-36.4,1,5,1,0,1,1,5,1,2,0,0
39,4,0,93.994,-36.4,1,3,1,0,1,1,5,1,2,0,0
27,3,0,93.994,-36.4,1,1,0,0,0,1,5,1,9,2,0
34,3,0,93.994,-36.4,1,4,0,0,0,1,5,1,2,0,0
51,2,0,93.994,-36.4,1,3,1,0,0,1,5,1,2,1,0
49,6,0,93.994,-36.4,1,5,1,0,0,1,5,1,10,0,0
37,2,0,93.994,-36.4,1,5,0,0,0,1,5,1,7,0,0
53,23,0,93.994,-36.4,1,3,0,0,0,1,5,1,1,0,0
34,4,0,93.994,-36.4,1,5,0,0,0,1,5,1,2,0,0
50,2,0,93.994,-36.4,1,3,0,0,0,1,5,1,2,2,0
35,4,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,0,0
28,6,0,93.994,-36.4,1,2,0,0,0,1,5,1,9,2,0
36,15,0,93.994,-36.4,1,6,1,0,0,1,5,1,5,0,0
35,7,0,93.994,-36.4,1,2,1,0,1,1,5,1,9,2,0
26,3,0,93.994,-36.4,1,1,0,0,0,1,5,1,10,2,0
32,8,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,0,0
32,3,0,93.994,-36.4,1,4,1,0,0,1,5,1,2,0,0
59,3,0,93.994,-36.4,1,6,1,0,1,1,5,1,0,2,0
30,4,0,93.994,-36.4,1,2,1,0,0,1,5,1,9,2,0
48,2,0,93.994,-36.4,1,2,1,0,0,1,5,1,0,1,0
35,3,0,93.994,-36.4,1,6,1,0,1,1,5,3,2,2,0
37,17,0,93.994,-36.4,1,3,0,0,0,1,5,3,2,0,0
39,3,0,93.994,-36.4,1,5,0,0,1,1,5,3,2,0,0
57,2,0,93.994,-36.4,1,6,0,0,0,1,5,3,10,0,0
42,3,0,93.994,-36.4,1,3,1,0,0,1,5,3,4,2,0
25,3,0,93.994,-36.4,1,2,1,0,0,1,5,3,2,2,0
46,1,0,93.994,-36.4,1,5,0,0,0,1,5,3,7,0,0
34,1,0,93.994,-36.4,1,3,1,0,0,1,5,3,5,0,0
44,1,0,93.994,-36.4,1,2,1,0,0,1,5,3,2,0,0
42,1,0,93.994,-36.4,1,1,0,0,0,1,5,3,9,0,0
42,1,0,93.994,-36.4,1,1,1,0,0,1,5,3,9,0,0
41,1,0,93.994,-36.4,1,2,1,0,0,1,5,3,7,2,0
48,1,0,93.994,-36.4,1,4,0,0,0,1,5,3,2,0,0
33,2,0,93.994,-36.4,1,5,1,0,1,1,5,3,2,2,0
58,1,0,93.994,-36.4,1,3,0,0,0,1,5,3,9,0,0
52,3,0,93.994,-36.4,1,6,0,0,0,1,5,3,8,0,0
31,2,0,93.994,-36.4,1,6,1,0,0,1,5,3,10,2,0
28,4,0,93.994,-36.4,1,2,1,0,0,1,5,3,9,0,0
32,1,0,93.994,-36.4,1,5,0,0,0,1,5,3,2,2,0
37,3,0,93.994,-36.4,1,6,0,0,0,1,5,3,10,2,0
51,9,0,93.994,-36.4,1,4,1,0,0,1,5,3,2,0,0
34,2,0,93.994,-36.4,1,2,0,0,0,1,5,3,0,0,0
40,4,0,93.994,-36.4,1,2,1,0,1,1,5,3,0,0,0
47,7,0,93.994,-36.4,1,5,0,0,0,1,5,3,2,0,0
43,2,0,93.994,-36.4,1,6,1,0,0,1,5,3,0,0,0
34,3,0,93.994,-36.4,1,2,0,0,0,1,5,3,4,1,1
30,3,0,93.994,-36.4,1,6,1,0,0,1,5,3,0,0,0
35,6,0,93.994,-36.4,1,5,0,0,1,1,5,3,2,1,0
26,3,0,93.994,-36.4,1,2,1,0,0,1,5,3,0,2,0
36,5,0,93.994,-36.4,1,6,0,0,0,1,5,3,0,2,0
42,1,0,93.994,-36.4,1,6,1,0,0,1,5,3,0,2,0
30,2,0,93.994,-36.4,1,2,0,0,0,1,5,3,0,0,0
35,7,0,93.994,-36.4,1,5,1,0,0,1,5,3,2,2,0
33,1,0,93.994,-36.4,1,6,1,0,0,1,5,3,5,0,0
38,1,0,93.994,-36.4,1,5,1,0,1,1,5,3,2,0,0
34,1,0,93.994,-36.4,1,6,0,0,0,1,5,3,0,2,0
28,2,0,93.994,-36.4,1,5,0,0,0,1,5,3,2,2,0
33,1,0,93.994,-36.4,1,6,1,0,0,1,5,3,0,0,0
